user,menu,rating
User5359,Food327,3.5
User1699,Food600,4.5
User763,Food1092,4.5
User4360,Food1052,0
User2902,Food612,0
User1444,Food1021,4
User3056,Food1022,2.5
User7246,Food527,0
User775,Food814,2
User4653,Food403,2.5
User2931,Food1161,2.5
User7710,Food522,1
User6698,Food570,1.5
User5491,Food748,3.5
User637,Food414,5
User2512,Food77,3
User134,Food917,4
User4993,Food811,4
User6884,Food459,4.5
User923,Food1064,1
User9631,Food615,3.5
User3740,Food1073,1.5
User9546,Food391,1
User585,Food151,5
User8307,Food623,2.5
User6965,Food1049,4
User3781,Food137,1
User5955,Food51,3.5
User3845,Food1146,1
User9404,Food503,0.5
User1635,Food225,1.5
User5552,Food1112,3
User6485,Food914,4
User7300,Food246,3.5
User9720,Food438,0
User5902,Food808,2.5
User2708,Food323,4
User6630,Food875,3
User1754,Food425,1
User2659,Food528,0.5
User6571,Food267,2
User1710,Food631,0.5
User2755,Food656,4.5
User6180,Food990,4.5
User3065,Food579,2.5
User6838,Food1111,4
User2188,Food640,2.5
User9556,Food472,4.5
User3570,Food1111,0.5
User331,Food1065,4
User4002,Food137,0
User5928,Food993,2
User5305,Food359,3.5
User3046,Food922,4
User7827,Food524,2
User38,Food693,2.5
User6042,Food308,0.5
User2112,Food1191,1
User9242,Food1178,1
User308,Food221,2.5
User2620,Food764,1
User1840,Food43,1.5
User2386,Food344,3.5
User4242,Food533,1
User7311,Food523,0
User7895,Food1160,4
User6842,Food127,4.5
User7438,Food1114,1
User4290,Food1173,1
User6548,Food803,0.5
User9823,Food951,2.5
User43,Food874,1.5
User6292,Food806,5
User8577,Food332,1.5
User9268,Food136,2.5
User2256,Food705,2.5
User8934,Food219,4.5
User7297,Food557,1
User8779,Food202,0.5
User2600,Food401,4
User2498,Food299,0
User7749,Food248,1.5
User819,Food283,4.5
User3019,Food467,5
User9852,Food376,2.5
User1198,Food10,0.5
User5297,Food439,3.5
User2089,Food268,5
User339,Food862,4
User3524,Food876,2
User1019,Food766,4.5
User3511,Food293,3
User6117,Food88,4.5
User3143,Food813,2
User2834,Food1086,4
User230,Food454,3.5
User3699,Food859,0
User7696,Food744,0.5
User3784,Food27,1.5
User2869,Food1078,1
User3711,Food906,1
User9214,Food289,4.5
User1814,Food975,1.5
User364,Food835,2
User8290,Food681,2
User7841,Food780,3
User6265,Food1167,0
User1288,Food927,1.5
User4719,Food1040,2
User5038,Food320,2.5
User8423,Food1175,4.5
User9156,Food1122,1
User5963,Food417,4
User9945,Food271,4.5
User4944,Food419,2
User9578,Food661,4.5
User881,Food643,2.5
User7089,Food176,2
User7248,Food1007,1.5
User6036,Food546,3.5
User9652,Food976,4
User3797,Food1160,2.5
User4394,Food909,4
User1030,Food14,4
User4876,Food127,4.5
User5231,Food389,2
User6684,Food890,2
User6387,Food999,4.5
User4995,Food411,1
User3739,Food2,1
User2233,Food30,5
User7675,Food1082,4
User4361,Food1164,0
User4216,Food1070,0
User9968,Food1141,3.5
User2837,Food71,2.5
User3542,Food1115,3
User2,Food128,4
User2065,Food568,3.5
User8495,Food922,5
User3849,Food143,0
User4001,Food1178,2
User7365,Food57,3.5
User4431,Food828,2.5
User3115,Food182,5
User8768,Food874,4
User5444,Food64,2.5
User5107,Food594,0
User6871,Food871,1
User7574,Food133,4.5
User5259,Food556,4.5
User6992,Food1053,1.5
User2178,Food90,2.5
User2856,Food441,3
User4749,Food430,0
User4828,Food254,3.5
User7219,Food98,1
User9130,Food818,1.5
User2410,Food809,2.5
User120,Food94,5
User898,Food228,2.5
User1675,Food240,1
User710,Food371,2.5
User6529,Food131,0
User6837,Food31,0.5
User1701,Food814,1
User6292,Food601,4.5
User1406,Food400,0.5
User8,Food716,4
User8569,Food396,2.5
User1548,Food1030,1
User8271,Food1134,4
User7200,Food780,2
User5810,Food713,4
User5815,Food539,4.5
User5353,Food1045,2
User8814,Food573,2.5
User7739,Food867,2.5
User112,Food983,1
User8098,Food801,4.5
User1336,Food502,5
User6285,Food882,1.5
User7710,Food346,2
User7579,Food1046,0
User1499,Food481,1.5
User2093,Food671,2.5
User1982,Food498,1
User4937,Food719,5
User2761,Food55,3
User1744,Food949,1.5
User7929,Food399,0.5
User8533,Food325,1.5
User9190,Food138,2.5
User6075,Food151,3
User4308,Food856,0.5
User228,Food492,5
User8393,Food682,4.5
User2763,Food155,0
User5585,Food607,2.5
User9719,Food853,3.5
User8231,Food3,2
User4370,Food1146,2
User5484,Food510,0.5
User2249,Food60,3.5
User3752,Food624,0.5
User6587,Food570,2
User2852,Food598,1.5
User9562,Food762,2.5
User116,Food872,3
User9054,Food528,0.5
User1943,Food668,0
User5040,Food853,2
User4648,Food109,0
User7672,Food726,3.5
User139,Food474,0.5
User2617,Food1061,0
User1014,Food107,0.5
User1845,Food782,3.5
User416,Food106,3
User5644,Food1043,4.5
User3734,Food848,0.5
User1281,Food949,4
User373,Food484,4.5
User6092,Food1098,2
User3797,Food768,5
User3408,Food610,1.5
User4024,Food769,0.5
User9824,Food109,1
User7897,Food1138,2.5
User2926,Food623,1
User1139,Food418,4.5
User1648,Food327,2
User7357,Food648,1.5
User8232,Food705,4.5
User7340,Food273,1.5
User173,Food498,1
User4254,Food1136,2
User9675,Food69,2
User6019,Food1176,4.5
User6475,Food756,0.5
User594,Food116,0
User5276,Food528,5
User1139,Food1063,1
User4393,Food691,5
User5894,Food699,4.5
User4455,Food1007,2.5
User1389,Food74,3.5
User5583,Food406,0
User2630,Food915,1
User1062,Food1026,3.5
User2893,Food514,4
User9197,Food732,1.5
User7070,Food643,3.5
User9802,Food1117,2
User4383,Food740,5
User539,Food164,4.5
User6480,Food350,1.5
User7974,Food228,5
User8773,Food594,1
User7599,Food248,4
User2083,Food799,0.5
User101,Food738,1.5
User8900,Food1134,1
User8716,Food608,2
User8307,Food1052,3.5
User7713,Food1109,4.5
User5338,Food957,4
User9093,Food962,0.5
User3147,Food843,2.5
User4026,Food1129,1
User6673,Food242,3.5
User4486,Food511,0.5
User4809,Food1156,3.5
User4650,Food1107,2
User5162,Food526,4.5
User7172,Food978,2
User8083,Food1059,0.5
User1488,Food216,0.5
User7382,Food465,2.5
User6082,Food889,1
User2186,Food1001,1.5
User5108,Food300,2
User8990,Food22,4
User4863,Food83,1.5
User427,Food972,0
User8078,Food758,4
User7843,Food396,3.5
User9359,Food728,1.5
User5947,Food491,5
User262,Food340,2.5
User1698,Food1075,3.5
User230,Food1127,4
User9593,Food398,3
User8783,Food810,2
User9097,Food840,3
User4595,Food1007,2
User6182,Food668,3.5
User1246,Food732,1
User7734,Food281,2.5
User5657,Food496,1
User2980,Food954,0
User6810,Food579,1.5
User7926,Food757,3.5
User2998,Food1023,5
User9026,Food464,3.5
User331,Food600,1
User5974,Food786,1.5
User7233,Food532,1
User2170,Food570,0.5
User3223,Food465,0.5
User301,Food667,1.5
User3470,Food65,0.5
User9964,Food1196,2
User6593,Food1168,4.5
User7444,Food1053,2
User5660,Food952,2
User3420,Food708,0.5
User5766,Food1129,1
User4128,Food267,3
User2976,Food436,1.5
User9382,Food1158,5
User618,Food466,3.5
User1596,Food794,1
User1103,Food63,0
User1150,Food902,2.5
User9999,Food522,0.5
User8432,Food443,1
User7151,Food509,0.5
User4057,Food14,0
User59,Food716,3.5
User7264,Food73,1.5
User7401,Food958,0.5
User6051,Food28,4
User6202,Food244,3.5
User8406,Food290,2
User9185,Food296,4
User1818,Food99,1.5
User5043,Food207,0.5
User3074,Food580,1.5
User5691,Food1095,2.5
User7800,Food360,1
User5909,Food1067,5
User1367,Food273,4
User2907,Food584,4.5
User8089,Food108,5
User5783,Food527,5
User12,Food717,4.5
User3054,Food134,0
User8594,Food847,1.5
User2564,Food1094,1
User8024,Food860,1.5
User5287,Food509,3
User7173,Food484,4
User6960,Food618,4
User6204,Food195,2
User3327,Food393,5
User5538,Food308,1.5
User3006,Food1014,3.5
User1081,Food398,2.5
User2255,Food725,4
User7392,Food539,2
User2801,Food118,0.5
User4133,Food139,3.5
User8509,Food253,2
User4394,Food495,1
User9325,Food401,4
User3058,Food934,1.5
User2114,Food859,0.5
User6989,Food1077,5
User7879,Food1157,0.5
User6656,Food996,3
User5182,Food577,4.5
User8446,Food145,2.5
User4806,Food651,1.5
User4310,Food490,3
User6099,Food247,3
User5135,Food921,2
User1686,Food947,3
User6799,Food116,4.5
User3396,Food1170,1
User9551,Food925,3.5
User1071,Food110,4.5
User7950,Food635,2
User4047,Food902,5
User9403,Food1058,1.5
User3874,Food919,3.5
User5203,Food195,4
User5558,Food675,2
User4696,Food269,3
User3955,Food904,2.5
User390,Food388,4.5
User1033,Food1072,0.5
User4729,Food380,0
User7601,Food1026,0.5
User9742,Food848,1
User1441,Food395,0
User18,Food382,0
User7971,Food947,2
User7923,Food52,3
User4202,Food102,2.5
User7719,Food247,0.5
User8504,Food790,3
User7753,Food418,3
User1655,Food90,5
User9483,Food881,2.5
User8345,Food135,1.5
User2781,Food697,1.5
User9376,Food241,4.5
User3821,Food503,3.5
User98,Food1182,2
User8898,Food767,5
User767,Food929,1.5
User4003,Food1009,0.5
User8100,Food349,3
User9527,Food671,2
User6443,Food172,4.5
User387,Food604,1
User5079,Food735,3.5
User8177,Food155,5
User3697,Food868,0.5
User1157,Food875,4
User833,Food368,3
User3311,Food983,4.5
User7248,Food364,0
User8816,Food1097,3
User5007,Food591,4.5
User8747,Food93,2
User8943,Food1045,2
User503,Food1090,0
User3779,Food666,4.5
User5322,Food442,1
User4400,Food563,2.5
User8970,Food644,5
User7963,Food408,2.5
User4756,Food1036,4
User4164,Food162,4.5
User3274,Food96,1
User69,Food671,4
User3827,Food798,5
User5847,Food357,2
User5068,Food765,0.5
User5936,Food761,4
User756,Food363,2
User2286,Food105,5
User397,Food214,0
User5951,Food1064,5
User6598,Food793,3
User8876,Food880,1.5
User6212,Food332,1.5
User1130,Food257,5
User1245,Food416,3.5
User5996,Food705,3.5
User7582,Food110,2.5
User3408,Food834,4
User2625,Food827,5
User5919,Food1163,1.5
User6488,Food321,3
User8031,Food227,4.5
User6717,Food179,5
User5076,Food402,0
User5274,Food606,2
User8242,Food831,5
User8285,Food688,0.5
User4766,Food654,3.5
User9742,Food918,4
User5332,Food378,1
User8283,Food16,2
User8809,Food258,2.5
User3084,Food332,2
User9612,Food454,1
User4065,Food558,2
User1729,Food575,4
User3601,Food623,0
User913,Food429,5
User5900,Food520,0.5
User2415,Food714,1.5
User8699,Food1011,2
User5246,Food78,0
User5,Food277,3.5
User4604,Food846,4
User8137,Food91,2.5
User4769,Food60,1.5
User8811,Food912,2.5
User649,Food1016,1
User5706,Food12,1
User8733,Food293,0.5
User6180,Food611,3
User5606,Food781,0
User7208,Food1135,0
User2311,Food783,1.5
User4661,Food322,3
User9586,Food838,5
User4139,Food500,0.5
User7865,Food501,4
User4321,Food836,3
User1314,Food666,1
User9811,Food108,2
User5229,Food771,5
User1183,Food1188,4.5
User5348,Food816,0.5
User5012,Food596,1
User9755,Food237,3
User6062,Food1015,4
User3633,Food1010,2.5
User2351,Food410,5
User2030,Food195,2.5
User8405,Food306,1.5
User656,Food674,3
User5465,Food933,4.5
User7501,Food1014,3.5
User2304,Food12,2
User2458,Food536,5
User4157,Food198,1
User9388,Food50,3
User8833,Food475,0.5
User4104,Food905,1.5
User4577,Food189,2
User8659,Food625,5
User1218,Food463,0.5
User5919,Food12,4
User4902,Food874,0.5
User5609,Food409,2.5
User7199,Food558,0.5
User6135,Food125,0.5
User836,Food321,3.5
User7390,Food954,5
User26,Food322,1
User4079,Food1149,3.5
User2904,Food1118,4.5
User2455,Food732,5
User6199,Food403,0.5
User9480,Food862,1.5
User7427,Food325,3
User3028,Food747,0
User8891,Food1070,5
User8754,Food206,1
User3402,Food521,5
User6265,Food184,4
User3474,Food568,2.5
User524,Food661,3.5
User5365,Food1157,0.5
User2625,Food654,3.5
User4558,Food237,1
User2611,Food832,3.5
User5483,Food672,1
User6538,Food695,2
User6701,Food1069,3.5
User5529,Food937,5
User8228,Food275,0.5
User5237,Food46,2
User4096,Food219,1.5
User7702,Food285,3
User7079,Food356,0.5
User9748,Food313,3.5
User1872,Food1001,1.5
User4457,Food376,0.5
User4454,Food679,4
User6708,Food237,3
User1832,Food528,3.5
User871,Food558,3.5
User3780,Food921,4.5
User429,Food387,2
User4341,Food181,2
User9636,Food504,2.5
User4319,Food1093,0.5
User1104,Food207,5
User1763,Food414,3
User6959,Food543,3.5
User2500,Food108,4.5
User1406,Food793,4.5
User3179,Food341,4
User1257,Food1074,0
User9017,Food1170,0.5
User9128,Food1150,0.5
User4807,Food536,3.5
User3755,Food633,0
User1991,Food789,4.5
User6731,Food1093,2
User2370,Food443,2
User4082,Food879,4
User3538,Food686,1
User8532,Food600,2.5
User8487,Food644,1.5
User4833,Food693,4.5
User420,Food400,0
User9683,Food932,5
User6628,Food653,3
User4455,Food119,1
User3419,Food793,0
User3897,Food509,3
User8786,Food466,3.5
User3065,Food737,1.5
User322,Food762,1
User5993,Food572,0.5
User8704,Food190,1
User148,Food870,1.5
User4472,Food582,5
User9568,Food916,2
User7712,Food1045,4.5
User9036,Food813,3
User436,Food853,5
User5040,Food205,3
User8324,Food1120,2.5
User9885,Food774,0
User4292,Food150,0
User3004,Food741,5
User5013,Food870,4
User9446,Food819,3
User590,Food1124,4
User761,Food926,5
User1225,Food362,1.5
User7876,Food1069,2.5
User6980,Food398,3
User9314,Food1102,0
User5383,Food1021,2.5
User8770,Food149,1
User297,Food990,4.5
User7648,Food1197,2
User5870,Food288,2
User8447,Food365,4.5
User597,Food1010,0
User2813,Food505,2.5
User8799,Food543,4
User370,Food676,5
User8668,Food426,5
User9433,Food145,1.5
User3530,Food790,0
User3250,Food328,3.5
User4447,Food478,2.5
User7362,Food1038,5
User1390,Food109,0.5
User8675,Food115,0
User9129,Food287,2
User1263,Food1065,2
User6701,Food1066,2.5
User6544,Food480,0
User1002,Food266,5
User4859,Food483,4.5
User9336,Food797,0.5
User2563,Food1045,5
User2769,Food99,1.5
User7635,Food387,4
User8477,Food1019,2
User56,Food447,1
User7242,Food493,2
User143,Food986,2.5
User6805,Food939,2
User8418,Food305,0
User9032,Food1102,2.5
User7758,Food550,4.5
User1316,Food217,3.5
User8762,Food1145,1.5
User5439,Food38,1.5
User2440,Food366,4.5
User5648,Food561,0
User7228,Food641,1.5
User7624,Food706,5
User2740,Food280,0.5
User925,Food120,3
User268,Food345,5
User8243,Food623,4
User3540,Food500,4.5
User3703,Food713,5
User7557,Food265,3.5
User4227,Food361,0
User1518,Food511,1.5
User9316,Food481,4
User4827,Food103,3.5
User8398,Food773,3.5
User3572,Food892,1
User7940,Food896,1
User5581,Food577,1.5
User6341,Food831,5
User1991,Food528,3
User5700,Food799,3.5
User9202,Food995,1.5
User3615,Food428,1.5
User6153,Food605,1.5
User8862,Food1128,2
User343,Food1035,3
User4072,Food700,2.5
User7221,Food174,0
User1444,Food696,3
User5005,Food169,0.5
User8800,Food851,4
User9133,Food1150,2
User8745,Food157,2
User7042,Food988,1.5
User5085,Food693,4.5
User2351,Food249,2.5
User3211,Food966,0.5
User6575,Food293,0
User8761,Food959,3
User6055,Food344,2.5
User6107,Food541,0.5
User2950,Food813,5
User6289,Food117,2.5
User1745,Food550,2.5
User9564,Food507,4.5
User7242,Food1027,2.5
User3954,Food338,0
User2518,Food1064,2
User3823,Food801,4.5
User222,Food826,3
User8321,Food1001,0
User9239,Food736,1
User6473,Food400,0.5
User1669,Food460,4
User23,Food337,3
User4814,Food774,0.5
User3363,Food518,4
User7734,Food503,4
User3788,Food1003,2
User6239,Food573,0
User5335,Food629,3
User5679,Food598,1.5
User6910,Food918,0
User2664,Food1108,1.5
User9160,Food4,1.5
User1620,Food888,4.5
User188,Food41,2.5
User2149,Food84,1
User322,Food1194,4
User9114,Food998,1.5
User879,Food550,1.5
User6583,Food777,5
User6333,Food1092,0
User3270,Food317,1.5
User1204,Food743,4
User3740,Food732,1.5
User6382,Food709,2
User5257,Food117,0
User7915,Food1131,2
User7228,Food971,3.5
User1489,Food398,2.5
User7152,Food201,1
User6556,Food1067,3.5
User2496,Food272,4
User9147,Food336,2
User8175,Food503,0.5
User5216,Food701,2.5
User4315,Food557,3.5
User813,Food673,1.5
User5351,Food749,1.5
User4002,Food1065,4
User9182,Food174,4.5
User2213,Food823,2.5
User5800,Food284,2.5
User6204,Food926,4.5
User6601,Food227,0.5
User2960,Food709,2
User7071,Food966,2.5
User7778,Food1183,0.5
User8984,Food843,0
User6976,Food169,2.5
User6341,Food912,1.5
User3856,Food34,1.5
User4754,Food45,0.5
User1706,Food342,5
User9757,Food65,3.5
User5430,Food240,2
User8342,Food451,3.5
User813,Food424,2
User7723,Food44,1
User3559,Food1096,3
User7284,Food846,4.5
User6443,Food952,2
User8586,Food647,0
User5176,Food449,2.5
User3334,Food625,2
User6568,Food930,3
User512,Food172,4
User4694,Food541,4
User1929,Food428,1.5
User3046,Food640,5
User8187,Food861,3.5
User2833,Food612,5
User3735,Food780,2
User8022,Food1076,3.5
User4513,Food217,3
User7345,Food954,4
User5368,Food576,1
User3252,Food903,0.5
User7613,Food821,3.5
User8010,Food10,4.5
User9239,Food46,4
User8236,Food585,4.5
User4540,Food154,0.5
User8345,Food479,0.5
User1423,Food1046,4.5
User3908,Food649,0.5
User7263,Food882,3.5
User823,Food649,3.5
User2138,Food119,2.5
User2333,Food14,1.5
User9354,Food400,0
User4916,Food302,0
User8770,Food893,0.5
User6531,Food886,5
User7316,Food396,2
User1457,Food353,0.5
User7071,Food288,3.5
User2924,Food354,2.5
User9492,Food108,0
User4577,Food934,3
User4607,Food954,3.5
User9963,Food545,1
User6027,Food59,4.5
User2331,Food786,3
User3567,Food761,0.5
User5723,Food910,5
User3449,Food235,2
User3603,Food248,1.5
User2434,Food201,5
User9140,Food157,2
User7603,Food111,4
User9421,Food1186,1.5
User6709,Food69,2.5
User2431,Food105,2
User1463,Food938,4.5
User7379,Food777,4.5
User6972,Food626,4.5
User9167,Food1155,4.5
User9847,Food815,4.5
User5483,Food812,2
User5399,Food1020,4
User3698,Food902,3
User1933,Food906,2
User4540,Food341,4.5
User659,Food597,3.5
User8740,Food207,3.5
User4598,Food141,1.5
User8914,Food767,4
User8749,Food1114,4
User8925,Food197,1
User5162,Food923,0
User5677,Food91,5
User1964,Food802,2
User7314,Food24,3
User5599,Food441,2.5
User3960,Food931,0.5
User2137,Food242,2
User1026,Food607,3.5
User9034,Food238,2
User1136,Food783,1.5
User2491,Food539,0.5
User9191,Food1173,4
User3254,Food16,0
User6993,Food406,3.5
User7103,Food444,1
User1759,Food348,2.5
User9933,Food1097,3.5
User3830,Food527,1.5
User7646,Food1017,5
User7553,Food1153,2
User451,Food886,0
User1419,Food810,3
User1237,Food741,4
User8664,Food410,1.5
User8269,Food1111,3
User4975,Food159,4.5
User8482,Food432,0.5
User8543,Food1001,5
User58,Food881,1.5
User3089,Food585,4
User2798,Food741,2
User8247,Food537,4
User9746,Food496,2.5
User8534,Food226,0
User576,Food935,0.5
User2521,Food908,3
User5152,Food231,3
User993,Food126,2.5
User3547,Food1022,2
User9557,Food1192,5
User8640,Food502,2.5
User9817,Food563,2
User5738,Food472,3.5
User2583,Food172,4.5
User7276,Food759,2.5
User3534,Food991,0
User6739,Food589,0
User3984,Food347,3
User1532,Food339,1.5
User5879,Food729,0.5
User3512,Food1055,1.5
User1767,Food528,4
User4411,Food835,0.5
User9557,Food709,1.5
User9622,Food65,2
User8131,Food1106,4
User846,Food887,1.5
User676,Food155,1.5
User4436,Food965,2.5
User3947,Food292,4
User3320,Food217,0
User4560,Food439,3
User4477,Food1171,3
User3362,Food452,1.5
User9977,Food431,0
User3979,Food101,0.5
User6264,Food311,4.5
User7474,Food1188,2
User1023,Food649,0.5
User2766,Food566,3.5
User3883,Food917,5
User7752,Food173,0.5
User5739,Food243,0.5
User5618,Food432,5
User6128,Food143,4
User6265,Food777,2.5
User3009,Food831,1.5
User9628,Food12,1
User1748,Food842,5
User5173,Food330,4
User7799,Food687,1.5
User8560,Food267,0
User8456,Food433,3
User4488,Food989,2
User8179,Food503,5
User1919,Food606,5
User2752,Food774,0
User8595,Food1117,1
User6665,Food802,0.5
User7558,Food111,3.5
User9269,Food291,2
User550,Food649,5
User2566,Food341,0
User8876,Food610,0
User1567,Food1037,1
User9743,Food198,2
User1181,Food374,0.5
User2709,Food1109,2
User2973,Food392,4.5
User3520,Food1055,5
User9525,Food390,3.5
User2864,Food114,0.5
User4192,Food1197,2
User8442,Food11,1.5
User9371,Food667,3.5
User7343,Food917,1.5
User1625,Food651,2.5
User9519,Food548,2.5
User4887,Food516,1
User3487,Food1188,1
User9364,Food1011,4.5
User9016,Food133,4.5
User5447,Food155,0
User488,Food932,3.5
User8819,Food1000,0.5
User730,Food395,3
User7236,Food951,1.5
User2919,Food538,0.5
User1235,Food853,4.5
User9504,Food572,5
User6141,Food722,2
User9516,Food1087,4
User7194,Food357,3.5
User91,Food1162,4.5
User8199,Food883,3
User1573,Food127,2
User7073,Food962,1.5
User2553,Food1160,1
User3737,Food413,1
User4679,Food6,2
User4544,Food501,2
User9454,Food437,3
User1308,Food849,3
User6030,Food1121,2
User9726,Food870,4
User2804,Food612,2.5
User6563,Food403,4
User3284,Food744,3
User9035,Food724,4
User9464,Food943,0.5
User5013,Food421,1.5
User6899,Food591,1
User9595,Food835,4.5
User86,Food234,4.5
User5253,Food923,5
User3623,Food98,2.5
User9686,Food724,2.5
User8198,Food960,2.5
User3204,Food488,1
User8506,Food176,3
User1411,Food321,1
